SensorDataID,Timestamp,EquipmentID,TimeID,SensorID,LocationID,Temperature,Vibration,Pressure,Voltage
SD_0633,2024-06-27,EQT_012,65,SNS_001,LOC_02,64.89378829210594,7.649397409946101,1.6443475834101686,225.95799004161458
SD_0634,2024-02-11,EQT_004,8,SNS_001,LOC_03,92.60989585225352,4.688784143374119,2.2382443815826845,216.0755674013798
SD_0635,2024-01-15,EQT_015,301,SNS_005,LOC_01,67.07631105195689,3.064314729720773,2.024024918882795,225.9860753286954
SD_0636,2024-04-20,EQT_011,343,SNS_005,LOC_03,78.3905445113298,6.121434564585513,2.582453128818303,220.5323392080325
SD_0637,2024-06-05,EQT_016,332,SNS_001,LOC_04,88.14151811347786,4.439521230511618,2.158628862616992,223.60654472805413
SD_0638,2024-10-15,EQT_006,76,SNS_006,LOC_01,70.58394776578979,7.529239423244359,1.677711585164161,240.07173117657553
SD_0639,2024-08-18,EQT_014,174,SNS_001,LOC_05,68.77872162743286,3.7960667712557488,1.054435569056777,220.1094263391393
SD_0640,2024-06-05,EQT_018,47,SNS_005,LOC_04,69.46312257970337,3.2839782227344383,2.0897279921385885,230.0348382715574
SD_0641,2024-02-07,EQT_012,15,SNS_009,LOC_02,84.01551256574764,5.287587501905354,1.1448359448818612,215.46634470948885
SD_0642,2024-04-06,EQT_011,361,SNS_005,LOC_02,85.6014770520266,1.5191644175260155,1.6715223815395819,232.37182180018388
SD_0643,2024-10-15,EQT_013,147,SNS_006,LOC_02,75.33725391762127,4.065142572483433,1.6391366109516623,201.4054351792033
SD_0644,2024-09-10,EQT_011,26,SNS_008,LOC_04,93.83082253069733,4.340318846783303,1.7457864425582843,192.43665697750072
SD_0645,2024-07-14,EQT_016,308,SNS_001,LOC_04,75.31966559270128,5.440944641545364,1.341982870036571,251.59990707496655
SD_0646,2024-03-26,EQT_015,93,SNS_002,LOC_04,87.92333214168166,3.0074558074596016,1.6373616959450252,247.54456228469866
SD_0647,2024-11-17,EQT_015,232,SNS_009,LOC_01,70.6799839574906,3.240999055464097,2.5729522892259,190.81728255330432
SD_0648,2024-01-10,EQT_004,21,SNS_003,LOC_06,98.33756533705565,7.3138273813928,2.5715742437874667,219.45830011035585
SD_0649,2024-01-05,EQT_011,307,SNS_006,LOC_01,90.70131415579712,4.973077090828696,2.7662498877329855,222.24874514617963
SD_0650,2024-05-02,EQT_019,38,SNS_005,LOC_02,73.72025364471484,6.729274367805921,2.0050732628718873,230.84457372952582
SD_0651,2024-11-25,EQT_015,276,SNS_002,LOC_06,89.34540208717003,3.9164251972330746,2.135609564449123,246.0881334482685
SD_0652,2024-12-18,EQT_004,157,SNS_007,LOC_03,88.83980491172018,4.891098075158249,2.5803057088468293,204.07884621971323
SD_0653,2024-04-27,EQT_013,179,SNS_004,LOC_02,90.5304107629265,5.429068854058427,1.2646695215314412,204.88477261726828
SD_0654,2024-10-20,EQT_019,132,SNS_001,LOC_05,50.180136642796946,8.495109815246526,2.402814253351851,219.98243235713178
SD_0655,2024-06-07,EQT_002,311,SNS_004,LOC_01,82.19351449290835,4.564763639657038,2.6511723616978276,205.54632949171793
SD_0656,2024-10-29,EQT_014,348,SNS_006,LOC_04,80.42298769305741,4.6674622125592435,1.555519836981188,179.2879483223429
SD_0657,2024-08-15,EQT_004,28,SNS_007,LOC_01,79.71073280943453,7.196306055473476,2.69131957280183,216.59139902837663
SD_0658,2024-12-30,EQT_016,260,SNS_007,LOC_04,77.18346433397897,4.240377123029825,3.0288580401507916,232.86315860735036
SD_0659,2024-08-03,EQT_020,76,SNS_007,LOC_06,77.47811279514526,5.569258383345507,2.3889233352554142,219.6929892169202
SD_0660,2024-07-02,EQT_014,67,SNS_003,LOC_05,87.8314030529808,7.021918412838064,2.2972521843300617,229.36067888724702
SD_0661,2024-01-15,EQT_015,342,SNS_006,LOC_06,80.39473373693372,3.8483162566021187,1.4401119754353706,227.21509305931377
SD_0662,2024-06-05,EQT_003,194,SNS_008,LOC_05,77.16906443732363,5.680924892967313,2.534601964520462,204.59521561912047
SD_0663,2024-05-15,EQT_008,162,SNS_004,LOC_01,86.39381014835618,8.491101420290025,1.4872046736814435,221.02032316568582
SD_0664,2024-09-17,EQT_016,347,SNS_008,LOC_04,79.1802617841187,6.842636097676307,2.1848704013201816,197.12259026441484
SD_0665,2024-06-05,EQT_010,361,SNS_002,LOC_06,80.1356842735338,5.569866139369624,2.2355475536655125,212.32134007772194
SD_0666,2024-02-16,EQT_004,257,SNS_010,LOC_05,93.67037108811228,4.5513573763347335,0.35187349400873513,220.756797766779
SD_0667,2024-11-19,EQT_018,72,SNS_009,LOC_02,70.65519287450353,3.791363437450324,2.2029016917678756,219.9827100056789
SD_0668,2024-11-27,EQT_002,87,SNS_009,LOC_02,59.84289661598757,3.0236281535283855,3.3107373932392443,200.63597684784145
SD_0669,2024-06-21,EQT_017,262,SNS_008,LOC_06,75.72363510990797,8.019247919931356,0.9540717888647643,203.66506770691672
SD_0670,2024-05-09,EQT_013,214,SNS_010,LOC_04,77.14543344956964,7.63094209074,1.9730540029934327,224.36439444486842
SD_0671,2024-04-04,EQT_004,153,SNS_010,LOC_06,82.2152902945719,3.685771044918845,1.0264423116326904,232.4109015295495
SD_0672,2024-04-24,EQT_011,210,SNS_001,LOC_01,76.07315914661962,5.675373996156278,1.5529292805974113,216.89548759765154
SD_0673,2024-08-30,EQT_007,61,SNS_002,LOC_05,82.55119243972558,5.222652997012622,1.035111572589848,216.1445998112017
SD_0674,2024-10-18,EQT_012,268,SNS_006,LOC_01,100.04616680271569,7.368830922648147,2.079771163498609,233.96914000004384
SD_0675,2024-10-08,EQT_010,262,SNS_010,LOC_02,83.0151431887701,5.7656023966027,2.396802401629797,208.41900828959103
SD_0676,2024-10-25,EQT_007,218,SNS_005,LOC_05,84.77315301051468,4.954362478539304,2.204869316384546,245.90544349156175
SD_0677,2024-10-09,EQT_013,283,SNS_009,LOC_06,73.70468592277565,3.9166287954086387,1.534908765271214,199.82090943025378
SD_0678,2024-03-09,EQT_007,136,SNS_005,LOC_01,61.14742910492698,5.681735690251654,1.6953026217020362,235.7274449723319
SD_0679,2024-05-27,EQT_017,362,SNS_002,LOC_03,52.018884128702545,4.303634858074759,2.1361363430428195,228.08751766229585
SD_0680,2024-01-11,EQT_010,93,SNS_010,LOC_04,69.81319417864282,5.441369890259683,1.5505380049305397,256.15180783592785
SD_0681,2024-09-10,EQT_010,109,SNS_004,LOC_04,49.19628344034881,4.848057841083372,1.3356024457421791,203.18246019426837
SD_0682,2024-11-25,EQT_004,241,SNS_009,LOC_03,80.13549025019275,4.255016240259706,1.8804364699490195,184.98965712098544
SD_0683,2024-12-25,EQT_020,355,SNS_001,LOC_02,71.17183015575145,3.0545184527363616,1.5276458953637961,238.74169550943088
SD_0684,2024-02-07,EQT_004,142,SNS_001,LOC_05,61.86625133524757,6.0283905054946025,2.2057789586268215,197.92999739020323
SD_0685,2024-05-13,EQT_007,291,SNS_007,LOC_04,76.30874119948625,5.085140682758066,2.6493487001584586,229.2366473820713
SD_0686,2024-07-18,EQT_001,237,SNS_003,LOC_03,67.61367806358196,8.574841710932855,3.298791701352881,237.73226620940886
SD_0687,2024-01-23,EQT_012,340,SNS_010,LOC_06,79.50776253650768,2.9353103232447824,2.1690334560698252,225.6964114707663
SD_0688,2024-10-29,EQT_013,312,SNS_002,LOC_03,82.07626329822504,6.250596384465982,2.3229860814097685,223.4827132975329
SD_0689,2024-12-11,EQT_010,177,SNS_009,LOC_02,67.98165837011558,4.834707063946718,1.7003413283529363,226.01410052210417
SD_0690,2024-10-28,EQT_015,141,SNS_003,LOC_02,72.62718818909674,9.199516796653116,1.7313116128892276,232.56132840057018
SD_0691,2024-12-28,EQT_013,189,SNS_002,LOC_01,77.1489575383822,6.097943834122934,2.6420281232704697,228.80602727144526
SD_0692,2024-08-05,EQT_009,49,SNS_008,LOC_04,60.92957786457575,5.649377163270168,1.861836099926611,201.75124289813266
SD_0693,2024-05-20,EQT_009,302,SNS_010,LOC_01,77.14807522877017,4.8397951300523605,2.036473689302891,247.37499582773776
SD_0694,2024-04-13,EQT_015,190,SNS_006,LOC_03,60.68981351920604,3.593757890668761,2.6114878350641675,220.76662052315353
SD_0695,2024-07-28,EQT_010,136,SNS_006,LOC_05,80.65716979552869,5.622785585281861,1.865686414056705,227.77512379719258
SD_0696,2024-04-20,EQT_010,43,SNS_010,LOC_05,70.64836337371801,2.2353947817264763,2.7502102188440745,230.66483526290293
SD_0697,2024-04-13,EQT_008,353,SNS_007,LOC_02,60.634572659557655,2.327431822830058,2.2865146680257027,237.33891702821927
SD_0698,2024-11-11,EQT_016,90,SNS_007,LOC_05,69.20026400859176,7.024876873658991,2.2276990854891077,235.78160233711952
SD_0699,2024-06-19,EQT_017,295,SNS_006,LOC_05,69.62325418806557,1.4757517219118697,1.675905426466328,221.9760523967124
SD_0700,2024-12-21,EQT_005,341,SNS_004,LOC_05,85.68520883386944,4.3608528834183256,2.2545629975250527,221.01199726877186
SD_0701,2024-11-19,EQT_004,245,SNS_009,LOC_03,76.73304699285794,2.9017470174820827,1.7854770260668769,226.12916474453345
SD_0702,2024-05-12,EQT_018,192,SNS_006,LOC_05,65.43722542434867,4.195058615220674,2.2347044280978525,236.500915089302
SD_0703,2024-10-19,EQT_019,318,SNS_004,LOC_06,91.49066287200486,5.369090604678692,1.9490874671197855,203.31067472750675
SD_0704,2024-11-23,EQT_004,106,SNS_003,LOC_05,81.26490401510559,6.969110581928345,2.4834047854920596,229.6614313336294
SD_0705,2024-05-06,EQT_007,363,SNS_004,LOC_05,71.63677631420337,7.435267179465442,1.9841144136016224,206.70516092506003
SD_0706,2024-04-15,EQT_010,310,SNS_003,LOC_01,59.461658143049775,3.162093561682356,3.0189287751183485,247.76820287502204
SD_0707,2024-04-01,EQT_018,233,SNS_002,LOC_03,70.75406420519806,4.068076126746471,1.862226510802137,225.50971251976716
SD_0708,2024-10-13,EQT_019,265,SNS_005,LOC_02,72.79486915342329,13.105100244423912,1.732712618988245,213.75958638023698
SD_0709,2024-02-20,EQT_004,344,SNS_002,LOC_01,78.69032331450256,4.499970628129276,2.173056893400627,226.43074902503344
SD_0710,2024-01-29,EQT_010,37,SNS_006,LOC_04,81.07256509659655,3.23557840800819,2.5389355279137367,220.13802486529679
SD_0711,2024-10-22,EQT_001,305,SNS_003,LOC_03,83.06582095410735,3.5683984745171227,2.535049242413637,217.59719556501358
SD_0712,2024-10-23,EQT_018,41,SNS_006,LOC_06,58.885325691614526,4.511720167381339,2.0833907222012487,192.86162115388373
SD_0713,2024-08-01,EQT_005,17,SNS_010,LOC_03,77.08504821163243,4.214525274423082,2.1695445804023925,204.63710495233428
SD_0714,2024-09-23,EQT_015,344,SNS_009,LOC_04,73.40384174751789,4.531259753610261,2.170269028686212,217.89320350776228
SD_0715,2024-09-13,EQT_017,277,SNS_001,LOC_04,101.77977276169878,4.957146892546872,1.4610635931859375,194.67468790479396
SD_0716,2024-10-28,EQT_003,307,SNS_006,LOC_04,75.64694439096371,4.943184275413671,2.5120367208830485,211.19235553963568
SD_0717,2024-04-10,EQT_012,59,SNS_009,LOC_02,68.77346801538629,3.089027005457612,1.3710717839396662,212.50187855819462
SD_0718,2024-12-11,EQT_002,183,SNS_004,LOC_05,76.10368856716916,5.738662042312262,1.462000662107604,208.30836059893102
SD_0719,2024-04-19,EQT_001,41,SNS_002,LOC_03,74.91431711989235,5.242093899761368,2.0275135422607327,231.5853222049696
SD_0720,2024-06-30,EQT_017,39,SNS_004,LOC_05,55.109606928489846,5.993163341099852,1.840070132927229,206.79746022102793
SD_0721,2024-11-08,EQT_016,192,SNS_001,LOC_05,79.08304463417838,1.5710918925496862,2.3980786996877246,221.32613218114847
SD_0722,2024-01-01,EQT_005,267,SNS_003,LOC_06,71.89441909321418,5.313688487382956,2.22367633633509,214.70254061514137
SD_0723,2024-11-14,EQT_015,147,SNS_010,LOC_04,74.73308784839482,1.028807368195967,2.069100693535346,218.21804105301797
SD_0724,2024-02-24,EQT_003,333,SNS_009,LOC_02,66.26431466109442,4.648858211046839,1.4372330020139747,244.09601128976698
SD_0725,2024-05-28,EQT_007,127,SNS_010,LOC_06,64.06085769787765,6.315872585506152,2.013280052431701,222.69529527749762
SD_0726,2024-11-04,EQT_011,46,SNS_005,LOC_01,83.78882334075645,7.091558303204731,1.9737442654392918,225.5954933728943
SD_0727,2024-05-16,EQT_010,45,SNS_006,LOC_02,86.08456656442823,5.66892012819401,2.111093368451085,208.518743691804
SD_0728,2024-07-20,EQT_009,1,SNS_003,LOC_05,79.18098605437235,6.350781470585978,1.784980997286181,229.39224515943457
SD_0729,2024-11-08,EQT_014,168,SNS_005,LOC_02,56.89202399440366,4.401990075835081,2.2614087689967715,228.75954860271753
SD_0730,2024-04-26,EQT_013,108,SNS_008,LOC_04,79.83063359261324,3.9816644601500757,1.8267194811465666,227.31413000558067
SD_0731,2024-06-02,EQT_002,19,SNS_006,LOC_01,57.04063448663314,10.385516325047453,2.214556732564556,201.86234773176022
SD_0732,2024-10-17,EQT_003,332,SNS_004,LOC_04,68.38824365171735,6.654320623730421,2.3980237870428756,211.22129173047858
SD_0733,2024-03-03,EQT_007,72,SNS_002,LOC_01,83.65558448757241,2.654032297069213,1.732702250673813,241.50370095352437
SD_0734,2024-08-31,EQT_018,109,SNS_009,LOC_06,81.57598481704491,1.5306721569340187,1.6139207649092575,209.68383301469095
SD_0735,2024-01-25,EQT_003,268,SNS_001,LOC_05,79.5696736453347,4.069861101872849,2.2381830782346697,243.54982038631945
SD_0736,2024-03-30,EQT_010,240,SNS_001,LOC_01,88.12902653919784,7.38373701261733,1.3394501596427852,211.8040513442439
SD_0737,2024-03-15,EQT_007,301,SNS_004,LOC_01,80.60015147407927,5.097478308057536,2.555832377446031,222.22324231079233
SD_0738,2024-10-20,EQT_009,90,SNS_007,LOC_01,54.80980774959117,0.551960355277429,2.0054813085584873,217.19246148613803
SD_0739,2024-07-28,EQT_017,103,SNS_001,LOC_02,71.3046915374364,4.645413153620185,1.9426207990508173,207.32792076727503
SD_0740,2024-12-12,EQT_011,250,SNS_009,LOC_06,74.58391542268939,4.995196899502897,2.273007959175613,207.54386530645473
SD_0741,2024-01-17,EQT_007,8,SNS_004,LOC_02,73.41258273230628,0.16866524106903924,2.2419772602110486,209.43635490265396
SD_0742,2024-05-07,EQT_014,153,SNS_003,LOC_05,68.82864824897611,5.048332304100381,2.0032590374894537,222.22096422174363
SD_0743,2024-12-29,EQT_019,347,SNS_001,LOC_01,64.69843866536405,2.973263984817352,2.439308205300957,233.35626285992905
SD_0744,2024-09-07,EQT_004,174,SNS_010,LOC_06,99.00744969459319,1.328907178423369,1.6638058473248738,221.24734979070993
SD_0745,2024-06-27,EQT_006,343,SNS_004,LOC_06,71.11255174794218,8.209015160330804,2.3561782466468126,219.49932645181676
SD_0746,2024-06-30,EQT_010,158,SNS_009,LOC_03,98.51602053374452,2.884795598430144,1.4606882641654624,238.15567083013445
SD_0747,2024-05-31,EQT_007,215,SNS_010,LOC_05,63.587095952439455,3.6654305290874376,2.255324495532567,220.6200726544947
SD_0748,2024-01-25,EQT_013,177,SNS_006,LOC_06,81.57060068759007,3.638834227866644,1.8360633517665215,211.8570459233298
SD_0749,2024-06-28,EQT_014,175,SNS_006,LOC_01,77.29641416389869,5.004477501848605,1.3444569688154044,205.033883820448
SD_0750,2024-07-16,EQT_004,340,SNS_001,LOC_01,65.78050472934939,8.532621214111748,2.1283214085721864,239.05670925487925
SD_0751,2024-12-09,EQT_008,338,SNS_010,LOC_06,70.32442890179317,2.6076262595281365,1.9827867534246355,215.05903734756546
SD_0752,2024-06-09,EQT_005,146,SNS_002,LOC_02,74.8486993063903,4.3863929711028105,1.2286372452589358,211.32139308439199
SD_0753,2024-06-25,EQT_001,324,SNS_006,LOC_05,66.55883382833875,5.241723758052796,0.9431672287201347,210.02435164640912
SD_0754,2024-10-11,EQT_004,161,SNS_002,LOC_01,72.43859405964574,3.262416505680989,1.9238680832912525,238.21285833231593
SD_0755,2024-03-03,EQT_003,127,SNS_003,LOC_06,51.35097574609385,4.354227190842788,2.8091129803509136,211.40539010097663
SD_0756,2024-05-29,EQT_009,82,SNS_004,LOC_01,82.1151599026874,6.1889996134991145,2.1605075041029553,234.8569413651264
SD_0757,2024-06-02,EQT_008,147,SNS_005,LOC_06,87.27151674122793,3.4885900265870147,1.6658483816427778,216.54388134385798
SD_0758,2024-06-04,EQT_001,239,SNS_009,LOC_05,79.54363707498659,4.322714982539641,2.5409347578439285,201.87429503459614
SD_0759,2024-02-18,EQT_006,84,SNS_004,LOC_06,97.6425812793778,4.137292146161428,2.4536118089372794,215.01262459270148
SD_0760,2024-12-02,EQT_009,113,SNS_009,LOC_03,81.82096227599894,4.792386637731325,2.635789538994693,219.50810298328088
SD_0761,2024-03-24,EQT_007,225,SNS_010,LOC_06,86.4280963877756,5.486303429246484,2.341948882171353,218.27243810842975
SD_0762,2024-12-26,EQT_004,332,SNS_003,LOC_06,87.38362832510111,6.173121536213758,2.442951161555604,217.90024445685796
SD_0763,2024-06-25,EQT_013,243,SNS_008,LOC_05,47.48986643414365,8.875108603924676,2.365554265506282,215.17082585242272
SD_0764,2024-05-27,EQT_017,143,SNS_001,LOC_06,79.23673198749563,-0.31695286370842357,1.7612475262917862,208.22485060446056
SD_0765,2024-04-27,EQT_002,41,SNS_009,LOC_05,61.17065049683219,4.665217321589116,1.1813596302982023,220.1610634566129
SD_0766,2024-12-07,EQT_005,258,SNS_009,LOC_03,63.190965484291944,2.2711278555156142,1.739432302103474,228.1142263109189
SD_0767,2024-03-03,EQT_012,285,SNS_010,LOC_05,64.93026728198085,4.229259998698192,2.552468488500677,198.0610635910043
SD_0768,2024-07-07,EQT_008,105,SNS_002,LOC_01,71.87284199982624,6.7617346613881555,1.8094945819527142,239.4859332707831
SD_0769,2024-12-25,EQT_006,202,SNS_004,LOC_05,81.50459960737697,7.395585044284756,1.927270474446322,164.55067141465994
SD_0770,2024-02-18,EQT_008,307,SNS_008,LOC_03,79.33989825006704,7.4894291536368165,1.4171075334267775,221.12872862149524
SD_0771,2024-11-22,EQT_018,331,SNS_007,LOC_04,74.87418617182402,7.470585029700848,1.7244552139203886,226.99130403210137
SD_0772,2024-09-13,EQT_003,266,SNS_001,LOC_06,82.2268344120596,4.652129856759144,1.995455416608287,210.94970785157463
SD_0773,2024-08-11,EQT_012,210,SNS_005,LOC_05,82.83486321592103,7.797060549414327,2.2462810889293765,188.1124784354413
SD_0774,2024-05-20,EQT_003,51,SNS_007,LOC_06,79.42624189233345,8.193699589211684,1.7706695164121666,218.54913849861927
SD_0775,2024-08-02,EQT_006,118,SNS_004,LOC_02,57.75495213925214,5.27760090908302,1.7357312871911506,222.5454388690515
SD_0776,2024-07-29,EQT_002,201,SNS_001,LOC_01,67.60667210643275,7.354473203135127,2.421087782574434,202.769218981357
SD_0777,2024-11-13,EQT_012,39,SNS_009,LOC_01,75.26327833942649,5.0824740370331565,2.162633263219112,207.54799884129312
SD_0778,2024-02-01,EQT_002,28,SNS_005,LOC_02,82.33452883141085,7.820465031101758,2.224336232596075,234.44068144095675
SD_0779,2024-06-06,EQT_006,259,SNS_002,LOC_02,61.714203422760136,4.676673525272884,2.7641602930341853,221.76522639552664
SD_0780,2024-10-11,EQT_017,84,SNS_008,LOC_05,74.88654810224719,3.780959036613631,1.7474628057948214,197.3698451610604
SD_0781,2024-10-31,EQT_003,155,SNS_002,LOC_02,59.34375543610548,2.760017139456767,1.9754904147591825,226.74744876632698
SD_0782,2024-10-12,EQT_002,117,SNS_003,LOC_04,85.25917985719278,4.652741933524699,2.275579887211573,206.04221752032447
SD_0783,2024-05-23,EQT_020,2,SNS_010,LOC_06,77.42347278364724,5.168776388656605,1.5642463191709932,208.3785635076003
SD_0784,2024-01-19,EQT_008,93,SNS_001,LOC_06,61.53863964044057,3.108294677248092,2.1145248691260594,222.96486089021198
SD_0785,2024-01-18,EQT_012,166,SNS_002,LOC_03,61.47271462195707,4.499783082008682,2.0110982486295503,221.56735041428703
SD_0786,2024-09-13,EQT_004,350,SNS_007,LOC_02,78.8743187158426,3.946901381158468,3.3886497057845615,213.96090188261752
SD_0787,2024-03-18,EQT_005,296,SNS_010,LOC_02,88.74798914563165,2.8460489073389823,2.0499347508325365,212.4368593812722
SD_0788,2024-06-23,EQT_013,258,SNS_002,LOC_04,64.03214162550653,7.071769323107167,2.578469882782166,216.23801441912582
SD_0789,2024-07-12,EQT_015,81,SNS_006,LOC_01,82.86604108616078,7.423807206211569,2.4149716069234213,208.29109760391052
SD_0790,2024-04-22,EQT_016,268,SNS_003,LOC_01,69.5776228197217,7.062865356584618,1.4217191984295061,236.33518377666314
SD_0791,2024-04-23,EQT_010,235,SNS_004,LOC_06,83.23194102692887,4.831688418757001,1.2255880810196502,196.462094514873
SD_0792,2024-08-09,EQT_016,321,SNS_008,LOC_06,81.83190910365313,4.955234389216256,2.123507302683147,216.38682108140011
SD_0793,2024-06-14,EQT_012,311,SNS_003,LOC_05,76.5529984148244,2.8736532885212998,2.628667331073477,198.10892389932178
SD_0794,2024-11-14,EQT_017,301,SNS_010,LOC_04,56.656086937194175,5.829265790482676,2.143957409781587,234.04002620917782
SD_0795,2024-05-11,EQT_016,357,SNS_006,LOC_03,81.81185650124114,5.339263412371242,2.0394259020085874,216.36534499019538
SD_0796,2024-09-20,EQT_012,213,SNS_001,LOC_03,80.02019270996865,10.68789479305136,1.857956673525375,204.1499711067833
SD_0797,2024-02-24,EQT_008,62,SNS_007,LOC_04,79.10429753194502,7.174204724031486,1.3380193767017978,230.27571439392528
SD_0798,2024-12-24,EQT_020,49,SNS_008,LOC_03,76.95674063230979,5.630489853141709,1.519739641205494,185.6210398489159
SD_0799,2024-05-10,EQT_003,127,SNS_008,LOC_01,66.21213111667892,4.916781378013352,1.188843155580151,224.21326037708482
SD_0800,2024-10-14,EQT_016,223,SNS_003,LOC_03,85.82962771019112,7.002613074154452,1.4484767004433743,237.2693378280662
SD_0801,2024-09-22,EQT_013,279,SNS_010,LOC_03,83.98139720816636,3.168522659238956,1.7369958812853248,222.69315336794168
SD_0802,2024-06-10,EQT_019,294,SNS_001,LOC_04,64.24577223155335,7.279275624028063,2.388008010758493,212.40234329823875
SD_0803,2024-03-27,EQT_008,284,SNS_009,LOC_04,88.14295010517752,2.825712999525402,1.7774663696022013,201.3672705728594
SD_0804,2024-02-24,EQT_005,277,SNS_006,LOC_03,76.31669434635387,3.876952285570537,2.127812892774859,236.2377195313376
SD_0805,2024-10-14,EQT_020,107,SNS_009,LOC_02,76.29136953145172,1.3236410011910813,2.0676146055883406,233.91132786463453
SD_0806,2024-06-26,EQT_008,146,SNS_007,LOC_04,73.23644663581317,6.228152446098184,2.249524417741487,210.31957253663467
SD_0807,2024-12-14,EQT_012,99,SNS_001,LOC_05,74.22006603414944,5.4998580525263785,1.4825925342413706,210.7204372958571
SD_0808,2024-01-08,EQT_001,73,SNS_001,LOC_05,88.7089918830977,3.8770339504679523,2.529596857561774,237.80150650339976
SD_0809,2024-11-16,EQT_020,122,SNS_006,LOC_01,85.33074984598515,3.1417224180483627,1.2964115075232034,227.97419720182816
SD_0810,2024-11-08,EQT_006,30,SNS_005,LOC_03,85.11847083639415,7.757444453400135,1.7760933988066963,193.2012349043388
SD_0811,2024-09-03,EQT_018,188,SNS_009,LOC_02,76.84564352545378,4.732792124793659,1.9895472961117109,217.06446392945512
SD_0812,2024-11-18,EQT_008,364,SNS_002,LOC_01,83.89171723534396,3.4654092509588486,2.3800724240748736,216.51165328333255
SD_0813,2024-09-11,EQT_007,354,SNS_008,LOC_03,66.65686925959429,8.843865927236049,2.6896546677753768,223.7145170894441
SD_0814,2024-11-23,EQT_001,288,SNS_005,LOC_04,80.83442978498067,3.6858741617165753,2.384015760064195,220.09069023902958
SD_0815,2024-02-23,EQT_016,195,SNS_002,LOC_05,73.46511968031032,7.277234142907572,2.7079581787279294,212.30933257341673
SD_0816,2024-09-05,EQT_012,156,SNS_010,LOC_06,54.40195012591678,2.698018871978853,1.5854120352463477,222.67539478539817
SD_0817,2024-08-26,EQT_006,172,SNS_006,LOC_02,59.138983411780366,4.290107539586055,2.5951852400356046,213.2833350572992
SD_0818,2024-08-16,EQT_020,335,SNS_010,LOC_06,68.3702121991078,6.004582450764773,2.5093283649566502,271.21280538970086
SD_0819,2024-03-07,EQT_002,41,SNS_008,LOC_05,79.1515398434871,4.88432610079195,0.8018624714871683,221.84091851520304
SD_0820,2024-02-20,EQT_014,63,SNS_004,LOC_06,68.37920211666031,5.487526043026105,1.8897678780528617,219.77950796306496
SD_0821,2024-04-06,EQT_004,23,SNS_002,LOC_04,69.08883262615291,3.9223303079519907,2.301018711690891,247.64211337467344
SD_0822,2024-04-01,EQT_001,360,SNS_005,LOC_03,82.63260921874841,1.8044076962008115,1.7422930672772807,199.53484909833546
SD_0823,2024-09-20,EQT_018,75,SNS_002,LOC_04,69.44987880550313,7.9311527687294205,1.4570874138518817,218.35040688874778
SD_0824,2024-10-17,EQT_013,48,SNS_002,LOC_06,88.3080724203441,4.044343245251862,3.057087608970938,205.7559536949359
SD_0825,2024-04-05,EQT_002,160,SNS_006,LOC_04,86.65123739820135,5.578024911064677,2.0555200754854535,229.52515084765133
SD_0826,2024-03-28,EQT_009,313,SNS_010,LOC_05,75.21881320571319,6.403914983264652,2.0692027170770304,212.584757767328
SD_0827,2024-03-18,EQT_002,118,SNS_009,LOC_02,82.53461451658329,5.6175164086227865,1.345502942562467,228.70140602799623
SD_0828,2024-10-14,EQT_009,100,SNS_004,LOC_04,81.17240454356381,3.5828174661235694,1.6938195021018805,227.62076497651813
SD_0829,2024-04-29,EQT_001,167,SNS_006,LOC_05,72.54334724040596,7.319529923903543,1.5510796853140485,231.70558392985112
SD_0830,2024-10-28,EQT_011,290,SNS_007,LOC_02,83.61634662972146,6.027358350049738,2.5394876150696515,227.86778188782935
SD_0831,2024-06-13,EQT_003,156,SNS_006,LOC_03,85.08902055390527,5.397547300690457,2.252316810463026,216.63940909217476
SD_0832,2024-06-30,EQT_020,7,SNS_008,LOC_06,65.475647692096,5.351169607171779,1.7147181535967353,199.0352093984652
SD_0833,2024-08-10,EQT_004,196,SNS_004,LOC_03,76.53548638320741,8.364524688514114,2.2802501193331075,235.13627411519894
SD_0834,2024-11-06,EQT_018,56,SNS_001,LOC_01,76.42503822576165,3.5398755614937016,1.8732399271294613,241.13541136997736
SD_0835,2024-01-07,EQT_006,321,SNS_007,LOC_05,83.49619467450705,5.830511656735493,2.117245358989271,205.93197533062593
SD_0836,2024-11-25,EQT_003,193,SNS_003,LOC_02,70.56141649550663,3.942741016799645,2.114881943592853,231.03816042419032
SD_0837,2024-09-19,EQT_011,47,SNS_006,LOC_04,69.02239667223571,1.1273883873199937,2.2101336052397995,202.4445587862162
SD_0838,2024-06-09,EQT_015,148,SNS_002,LOC_03,76.68999660311154,1.0745309502742386,2.149825961698373,223.05148262142845
SD_0839,2024-05-30,EQT_005,275,SNS_009,LOC_02,86.81359223253573,2.9707272500465733,2.2105248255824543,226.14130729312495
SD_0840,2024-03-25,EQT_020,157,SNS_001,LOC_05,63.006228845900665,3.683113667975409,2.627904155242787,213.6067033929299
SD_0841,2024-05-26,EQT_010,202,SNS_006,LOC_01,64.75193846662873,9.345899498721728,2.3202813765367623,221.42607155339616
SD_0842,2024-04-21,EQT_012,126,SNS_006,LOC_03,69.79495092029411,6.396776868612178,1.8315491186370203,232.72304757245823
SD_0843,2024-02-05,EQT_015,305,SNS_005,LOC_06,71.57422927918448,6.57668604171884,1.9510236270074126,218.35875242123484
